event_id,timestamp,label,amount,merchant_category,risk_score,velocity_1h,device_type,device_fingerprint,ip_hash,region,card_type,issuing_bank,account_age_days,is_new_device,failed_auth_attempts,session_duration_sec,is_international,distance_from_home_km,chargeback_risk_band,flagged_for_review
EVT-10414,2026-05-19T11:30:19Z,normal,563.71,E-Commerce,0.1092,2,desktop,FP-86956,ip-495019,West,Amex,TD Bank,1301,False,1,287,False,10.6,LOW,False
EVT-10528,2026-05-19T11:32:19Z,fraudulent,19890.46,Subscription,0.8789,26,desktop,FP-43371,ip-249373,Northwest,Discover,Chase,1,True,4,10,False,172.7,VERY_HIGH,False
EVT-10022,2026-05-19T11:35:19Z,fraudulent,28012.0,Crypto Exchange,0.8528,18,mobile,FP-50534,ip-695494,Southwest,Amex,Wells Fargo,16,False,4,40,True,4043.4,VERY_HIGH,True
EVT-10117,2026-05-19T11:36:19Z,normal,128.05,Wire Transfer,0.1094,6,mobile,FP-77027,ip-319485,Southwest,Visa,Chase,1595,False,0,653,False,141.0,LOW,False
EVT-10650,2026-05-19T11:36:19Z,normal,149.89,E-Commerce,0.2896,1,desktop,FP-52259,ip-743865,Southeast,Amex,Chase,2705,False,0,671,False,111.7,LOW,False
EVT-10841,2026-05-19T11:39:19Z,normal,372.68,Crypto Exchange,0.1742,7,mobile,FP-31488,ip-256850,West,Discover,Capital One,1737,False,0,103,False,10.0,LOW,False
EVT-10026,2026-05-19T11:41:19Z,normal,339.85,Wire Transfer,0.2751,6,tablet,FP-87009,ip-757265,Midwest,Visa,TD Bank,1959,False,1,598,False,41.8,LOW,False
EVT-10828,2026-05-19T11:42:19Z,normal,437.17,Subscription,0.3495,7,mobile,FP-72762,ip-992243,Southwest,Visa,TD Bank,511,False,0,84,False,141.1,LOW,False
EVT-10864,2026-05-19T11:42:19Z,normal,4989.54,E-Commerce,0.2789,7,unknown,FP-52440,ip-469197,Southwest,Discover,Bank of America,1284,False,1,242,False,34.9,LOW,False
EVT-10313,2026-05-19T11:46:19Z,fraudulent,46907.15,Wire Transfer,0.806,44,unknown,FP-17735,ip-511675,West,Amex,TD Bank,19,True,5,45,True,3945.8,VERY_HIGH,True
EVT-10632,2026-05-19T11:46:19Z,normal,428.75,POS Retail,0.22,4,desktop,FP-71012,ip-488871,Midwest,Visa,Citibank,1499,False,0,359,False,115.3,LOW,False
EVT-10335,2026-05-19T11:50:19Z,suspicious,10565.41,POS Retail,0.6061,18,mobile,FP-76216,ip-709892,Midwest,Visa,Wells Fargo,607,False,0,320,False,85.6,HIGH,True
EVT-10549,2026-05-19T11:52:19Z,normal,210.91,ATM,0.3674,5,mobile,FP-57382,ip-133671,Southeast,Visa,US Bank,2600,False,0,83,False,162.2,MEDIUM,False
EVT-10060,2026-05-19T11:54:19Z,suspicious,2703.9,Wire Transfer,0.5033,13,desktop,FP-42997,ip-743865,West,Discover,US Bank,3587,False,0,796,False,196.9,MEDIUM,False
EVT-10813,2026-05-19T11:54:19Z,normal,447.01,Crypto Exchange,0.239,2,desktop,FP-73464,ip-943130,Northwest,Discover,Wells Fargo,1231,False,0,309,False,191.3,LOW,False
EVT-10041,2026-05-19T11:55:19Z,fraudulent,32330.41,ATM,0.8223,27,mobile,FP-48970,ip-800875,Midwest,Discover,TD Bank,15,False,3,53,False,191.8,VERY_HIGH,True
EVT-10343,2026-05-19T11:56:19Z,suspicious,7681.14,POS Retail,0.4835,18,desktop,FP-59088,ip-934751,West,Visa,Wells Fargo,1890,False,1,697,False,106.1,MEDIUM,True
EVT-10768,2026-05-19T11:56:19Z,fraudulent,14454.05,ATM,0.828,26,unknown,FP-97805,ip-171328,Midwest,Mastercard,Chase,16,False,2,28,False,12.2,VERY_HIGH,True
EVT-10141,2026-05-19T11:58:19Z,fraudulent,9073.17,Wire Transfer,0.9516,18,tablet,FP-13353,ip-375360,Southwest,Mastercard,Citibank,21,False,5,21,False,142.5,VERY_HIGH,True
EVT-10987,2026-05-19T11:58:19Z,normal,2785.22,E-Commerce,0.2807,5,tablet,FP-40504,ip-622954,Southeast,Amex,Wells Fargo,3227,False,1,417,False,124.6,LOW,False
EVT-10396,2026-05-19T12:00:19Z,normal,339.55,POS Retail,0.0081,4,unknown,FP-51301,ip-778017,Northwest,Amex,Bank of America,1280,False,1,608,False,105.6,LOW,False
EVT-10560,2026-05-19T12:01:19Z,suspicious,13322.19,ATM,0.6574,10,desktop,FP-29312,ip-160878,Northeast,Discover,PNC Bank,783,False,1,573,False,27.2,HIGH,False
EVT-10792,2026-05-19T12:01:19Z,suspicious,10037.73,ATM,0.4248,12,desktop,FP-82440,ip-207004,Southeast,Mastercard,PNC Bank,1440,False,0,108,False,64.3,MEDIUM,False
EVT-10333,2026-05-19T12:04:19Z,fraudulent,57812.43,Wire Transfer,0.8177,32,tablet,FP-48970,ip-429636,Southwest,Mastercard,TD Bank,19,True,2,10,False,129.8,VERY_HIGH,True
EVT-10107,2026-05-19T12:06:19Z,fraudulent,56886.03,Wire Transfer,0.9428,34,desktop,FP-73464,ip-757265,West,Discover,Citibank,9,False,4,29,False,91.3,VERY_HIGH,True
EVT-10842,2026-05-19T12:07:19Z,normal,3366.46,POS Retail,0.0451,4,desktop,FP-39717,ip-226224,Southeast,Discover,Chase,3345,False,1,498,False,94.0,LOW,False
EVT-10900,2026-05-19T12:07:19Z,normal,750.86,Wire Transfer,0.1535,5,tablet,FP-40504,ip-639443,Northeast,Discover,PNC Bank,3273,False,1,734,False,133.0,LOW,False
EVT-10219,2026-05-19T12:09:19Z,fraudulent,40891.2,E-Commerce,0.8027,41,tablet,FP-79655,ip-592215,Midwest,Amex,TD Bank,15,False,5,28,False,91.3,VERY_HIGH,False
EVT-10690,2026-05-19T12:10:19Z,normal,278.37,E-Commerce,0.1173,7,mobile,FP-57382,ip-433829,Northwest,Discover,Capital One,2346,False,0,308,False,7.3,LOW,False
EVT-10515,2026-05-19T12:10:19Z,fraudulent,21010.4,Subscription,0.9722,22,tablet,FP-19552,ip-772109,Northeast,Visa,Citibank,24,True,2,50,False,107.3,VERY_HIGH,True
EVT-10607,2026-05-19T12:11:19Z,normal,3057.3,Wire Transfer,0.2887,4,tablet,FP-80264,ip-670870,Southwest,Visa,Chase,1307,False,0,311,False,195.8,LOW,False
EVT-10467,2026-05-19T12:12:19Z,suspicious,12523.71,ATM,0.6427,16,mobile,FP-74534,ip-117571,Midwest,Amex,TD Bank,832,False,1,624,False,68.9,HIGH,True
EVT-10816,2026-05-19T12:16:19Z,normal,2571.86,ATM,0.2537,6,mobile,FP-49906,ip-248146,West,Visa,TD Bank,2855,False,1,188,False,119.7,LOW,False
EVT-10239,2026-05-19T12:17:19Z,normal,1446.77,Subscription,0.0979,5,tablet,FP-39323,ip-695494,Southeast,Visa,Chase,805,False,1,729,False,33.2,LOW,False
EVT-10184,2026-05-19T12:21:19Z,normal,1223.26,Wire Transfer,0.0155,5,tablet,FP-55031,ip-843661,Midwest,Visa,PNC Bank,2754,False,1,610,False,190.0,LOW,False
EVT-10078,2026-05-19T12:22:19Z,normal,525.18,Subscription,0.0463,1,desktop,FP-49169,ip-483293,Northwest,Visa,Citibank,2296,False,0,221,False,84.6,LOW,False
EVT-10216,2026-05-19T12:22:19Z,fraudulent,38971.82,ATM,0.9099,18,tablet,FP-80053,ip-972435,West,Visa,Citibank,1,True,3,7,False,199.1,VERY_HIGH,True
EVT-10314,2026-05-19T12:24:19Z,normal,159.4,Wire Transfer,0.1562,7,desktop,FP-15247,ip-217951,Midwest,Discover,Bank of America,2959,False,0,305,False,65.6,LOW,False
EVT-10311,2026-05-19T12:24:19Z,normal,4999.0,POS Retail,0.3408,2,desktop,FP-79438,ip-747933,Midwest,Mastercard,Wells Fargo,230,False,1,296,False,103.8,LOW,False
EVT-10922,2026-05-19T12:26:19Z,normal,243.36,Crypto Exchange,0.0572,4,unknown,FP-52398,ip-511675,Northeast,Mastercard,TD Bank,729,False,1,68,False,124.1,LOW,False
EVT-10062,2026-05-19T12:29:19Z,suspicious,7185.55,POS Retail,0.5536,11,unknown,FP-17735,ip-765084,Southwest,Discover,Bank of America,3280,False,0,233,False,24.1,HIGH,True
EVT-10950,2026-05-19T12:29:19Z,normal,345.48,Crypto Exchange,0.3347,3,unknown,FP-93407,ip-912341,Northwest,Mastercard,Chase,1774,False,0,264,False,84.9,LOW,False
EVT-10567,2026-05-19T12:29:19Z,fraudulent,40798.73,E-Commerce,0.855,40,tablet,FP-21530,ip-912341,Midwest,Visa,TD Bank,14,False,2,44,False,14.9,VERY_HIGH,False
EVT-10439,2026-05-19T12:31:19Z,fraudulent,51500.18,ATM,0.9146,40,unknown,FP-50534,ip-259095,Southeast,Visa,Bank of America,29,True,3,33,False,96.2,VERY_HIGH,True
EVT-10975,2026-05-19T12:31:19Z,fraudulent,40886.84,Subscription,0.8626,20,mobile,FP-79655,ip-745200,Midwest,Visa,US Bank,12,True,4,58,False,155.1,VERY_HIGH,True
EVT-10763,2026-05-19T12:31:19Z,normal,188.77,POS Retail,0.1601,3,desktop,FP-13122,ip-563550,Southwest,Discover,Wells Fargo,2054,False,0,239,False,134.4,LOW,False
EVT-10234,2026-05-19T12:32:19Z,fraudulent,44820.67,ATM,0.9545,24,mobile,FP-51301,ip-105859,Southwest,Amex,TD Bank,27,False,4,43,False,130.6,VERY_HIGH,True
EVT-10625,2026-05-19T12:32:19Z,normal,1739.98,Wire Transfer,0.0252,7,unknown,FP-60883,ip-914978,West,Amex,PNC Bank,3247,False,0,138,False,187.5,LOW,False
EVT-10752,2026-05-19T12:34:19Z,fraudulent,48098.95,Crypto Exchange,0.8118,26,unknown,FP-56189,ip-214819,Midwest,Amex,US Bank,27,True,2,57,True,1439.7,VERY_HIGH,True
EVT-10781,2026-05-19T12:36:19Z,normal,1147.73,POS Retail,0.247,1,mobile,FP-21692,ip-934751,Midwest,Visa,TD Bank,222,False,1,472,False,27.2,LOW,False
EVT-10076,2026-05-19T12:37:19Z,normal,520.67,Wire Transfer,0.305,6,desktop,FP-60870,ip-966889,Southwest,Amex,Wells Fargo,1007,False,1,261,False,57.9,LOW,False
EVT-10727,2026-05-19T12:38:19Z,normal,635.45,POS Retail,0.3764,3,tablet,FP-59088,ip-944042,West,Mastercard,Bank of America,598,False,0,296,False,142.0,MEDIUM,False
EVT-10332,2026-05-19T12:38:19Z,normal,1575.01,POS Retail,0.3032,5,unknown,FP-18150,ip-375360,Southeast,Discover,Wells Fargo,1958,False,0,762,False,45.2,LOW,False
EVT-10935,2026-05-19T12:40:19Z,normal,1150.16,E-Commerce,0.06,6,tablet,FP-17127,ip-543485,Southwest,Discover,PNC Bank,3502,False,1,314,False,7.2,LOW,False
EVT-10805,2026-05-19T12:40:19Z,normal,858.2,POS Retail,0.3874,7,tablet,FP-37355,ip-262631,West,Amex,Citibank,633,False,1,128,False,35.9,MEDIUM,False
EVT-10574,2026-05-19T12:41:19Z,normal,510.27,E-Commerce,0.3677,6,unknown,FP-60804,ip-599366,Northwest,Mastercard,Citibank,3446,False,1,289,False,65.6,MEDIUM,False
EVT-10154,2026-05-19T12:41:19Z,fraudulent,6194.79,Wire Transfer,0.9577,33,mobile,FP-78501,ip-504424,Southwest,Discover,US Bank,27,True,3,49,True,1303.7,VERY_HIGH,False
EVT-10845,2026-05-19T12:45:19Z,suspicious,8144.77,POS Retail,0.5523,15,tablet,FP-40832,ip-651206,Northwest,Discover,US Bank,1458,False,1,167,False,149.2,HIGH,True
EVT-10059,2026-05-19T12:46:19Z,fraudulent,18397.82,Subscription,0.931,23,tablet,FP-87272,ip-259095,Midwest,Visa,Citibank,3,True,2,8,True,703.3,VERY_HIGH,True
EVT-10346,2026-05-19T12:51:19Z,normal,1331.13,E-Commerce,0.0555,4,unknown,FP-60883,ip-773746,Southeast,Amex,US Bank,1859,False,1,552,False,7.2,LOW,False
EVT-10323,2026-05-19T12:52:19Z,normal,3552.16,E-Commerce,0.1392,6,desktop,FP-71532,ip-943130,Midwest,Visa,US Bank,2309,False,1,354,False,7.8,LOW,False
EVT-10009,2026-05-19T12:52:19Z,fraudulent,37454.17,ATM,0.8925,19,mobile,FP-89909,ip-377800,Southwest,Amex,Citibank,7,True,4,42,False,159.8,VERY_HIGH,True
EVT-10536,2026-05-19T12:52:19Z,suspicious,6122.26,Crypto Exchange,0.5023,10,desktop,FP-97361,ip-566972,Southwest,Mastercard,PNC Bank,3066,False,0,261,False,131.1,MEDIUM,True
EVT-10923,2026-05-19T12:53:19Z,normal,2127.8,E-Commerce,0.3938,5,tablet,FP-43341,ip-352457,Northeast,Mastercard,TD Bank,320,False,1,840,False,141.9,MEDIUM,False
EVT-10602,2026-05-19T12:54:19Z,normal,233.44,ATM,0.2513,2,mobile,FP-49498,ip-510198,Northwest,Discover,Capital One,2441,False,0,81,False,62.3,LOW,False
EVT-10070,2026-05-19T12:58:19Z,suspicious,6694.67,Crypto Exchange,0.4785,19,tablet,FP-20620,ip-122373,Northwest,Mastercard,Capital One,2758,False,1,93,False,178.5,MEDIUM,True
EVT-10405,2026-05-19T12:59:19Z,normal,624.04,Subscription,0.2665,1,desktop,FP-75011,ip-256850,Midwest,Visa,Chase,1562,False,0,144,False,9.7,LOW,False
EVT-10810,2026-05-19T13:01:19Z,normal,426.28,ATM,0.1537,6,desktop,FP-35324,ip-430487,Northwest,Discover,Chase,2657,False,1,679,False,175.2,LOW,False
EVT-10351,2026-05-19T13:03:19Z,normal,404.91,Wire Transfer,0.1764,3,mobile,FP-13353,ip-369993,Midwest,Mastercard,Bank of America,567,False,0,67,False,14.4,LOW,False
EVT-10128,2026-05-19T13:03:19Z,normal,4417.47,Crypto Exchange,0.2919,7,unknown,FP-42562,ip-259095,Northeast,Visa,Citibank,1741,False,0,453,False,37.1,LOW,False
EVT-10967,2026-05-19T13:08:19Z,normal,36.73,Wire Transfer,0.0188,7,unknown,FP-54800,ip-773746,Northwest,Mastercard,Bank of America,468,False,0,638,False,158.0,LOW,False
EVT-10511,2026-05-19T13:11:19Z,normal,104.66,Crypto Exchange,0.1738,6,desktop,FP-87245,ip-471313,Midwest,Visa,Wells Fargo,1400,False,1,170,False,118.2,LOW,False
EVT-10121,2026-05-19T13:12:19Z,suspicious,8728.02,Subscription,0.4252,17,tablet,FP-35949,ip-671347,Midwest,Discover,US Bank,2377,False,0,473,False,113.6,MEDIUM,False
EVT-10562,2026-05-19T13:15:19Z,normal,188.23,ATM,0.1583,2,desktop,FP-54605,ip-800875,Southwest,Visa,Wells Fargo,1449,False,0,770,False,150.0,LOW,False
EVT-10051,2026-05-19T13:16:19Z,normal,1616.5,POS Retail,0.0119,6,tablet,FP-52259,ip-693479,Northeast,Discover,Capital One,1163,False,0,649,False,145.0,LOW,False
EVT-10604,2026-05-19T13:19:19Z,suspicious,14666.99,ATM,0.5774,16,mobile,FP-24514,ip-122373,Southeast,Mastercard,Citibank,1638,False,0,368,False,102.0,HIGH,False
EVT-10301,2026-05-19T13:19:19Z,fraudulent,18634.59,Wire Transfer,0.8773,38,unknown,FP-17735,ip-186751,Southeast,Visa,PNC Bank,5,True,4,46,True,2139.6,VERY_HIGH,True
EVT-10422,2026-05-19T13:22:19Z,fraudulent,28534.18,Wire Transfer,0.7669,20,desktop,FP-87272,ip-502320,Northeast,Visa,Chase,15,False,3,36,True,3156.7,VERY_HIGH,True
EVT-10721,2026-05-19T13:22:19Z,normal,4999.0,Subscription,0.3834,2,unknown,FP-77027,ip-598631,Southwest,Mastercard,Capital One,1871,False,0,650,False,189.0,MEDIUM,False
EVT-10724,2026-05-19T13:23:19Z,normal,1305.33,POS Retail,0.1184,1,tablet,FP-21365,ip-510198,Southeast,Amex,Bank of America,854,False,1,203,False,61.1,LOW,False
EVT-10412,2026-05-19T13:23:19Z,normal,4545.47,ATM,0.1215,7,tablet,FP-99338,ip-671347,Southwest,Mastercard,Citibank,2045,False,1,331,False,27.2,LOW,False
EVT-10877,2026-05-19T13:23:19Z,normal,88.29,Subscription,0.2365,1,mobile,FP-38112,ip-226201,West,Amex,PNC Bank,3026,False,0,74,False,35.2,LOW,False
EVT-10948,2026-05-19T13:25:19Z,fraudulent,18713.53,Subscription,0.9498,39,mobile,FP-50534,ip-337172,West,Mastercard,PNC Bank,2,True,2,17,True,4035.0,VERY_HIGH,False
EVT-10018,2026-05-19T13:27:19Z,normal,126.64,POS Retail,0.0218,7,tablet,FP-18032,ip-810105,Midwest,Amex,Wells Fargo,416,False,0,802,False,34.6,LOW,False
EVT-10079,2026-05-19T13:28:19Z,fraudulent,58945.16,ATM,0.7586,35,tablet,FP-55450,ip-476339,Northeast,Visa,Citibank,15,False,3,29,False,35.3,VERY_HIGH,True
EVT-10266,2026-05-19T13:29:19Z,normal,445.44,E-Commerce,0.3856,4,unknown,FP-69835,ip-209649,Northeast,Discover,Chase,2265,False,0,790,False,67.5,MEDIUM,False
EVT-10176,2026-05-19T13:30:19Z,normal,1705.52,E-Commerce,0.1234,6,unknown,FP-67307,ip-592215,Midwest,Discover,Wells Fargo,2426,False,1,895,False,18.7,LOW,False
EVT-10550,2026-05-19T13:30:19Z,suspicious,1981.26,ATM,0.7025,12,mobile,FP-89909,ip-800875,Southwest,Visa,Capital One,2939,False,0,541,False,19.2,HIGH,False
EVT-10452,2026-05-19T13:31:19Z,normal,593.59,ATM,0.3407,1,mobile,FP-21365,ip-902508,Southeast,Visa,TD Bank,766,False,0,576,False,179.1,LOW,False
EVT-10934,2026-05-19T13:34:19Z,normal,194.81,Crypto Exchange,0.0529,4,unknown,FP-67947,ip-140306,Southwest,Amex,Capital One,668,False,1,739,False,165.9,LOW,False
EVT-10289,2026-05-19T13:39:19Z,normal,1392.29,ATM,0.0102,7,desktop,FP-20307,ip-864799,Northwest,Amex,US Bank,2888,False,0,157,False,187.4,LOW,False
EVT-10611,2026-05-19T13:41:19Z,normal,167.71,POS Retail,0.0034,3,unknown,FP-85576,ip-598631,Southwest,Discover,Citibank,490,False,0,368,False,105.2,LOW,False
EVT-10222,2026-05-19T13:42:19Z,normal,1127.12,POS Retail,0.137,3,desktop,FP-60328,ip-236348,Southwest,Mastercard,US Bank,2333,False,1,129,False,177.6,LOW,False
EVT-10902,2026-05-19T13:44:19Z,normal,1080.16,ATM,0.1811,6,tablet,FP-96371,ip-534072,Midwest,Amex,TD Bank,1421,False,1,607,False,17.0,LOW,False
EVT-10454,2026-05-19T13:47:19Z,suspicious,14849.31,Subscription,0.5106,9,tablet,FP-98445,ip-204382,Southwest,Visa,Capital One,663,False,1,566,False,33.7,MEDIUM,False
EVT-10081,2026-05-19T13:54:19Z,normal,1389.81,Crypto Exchange,0.2689,2,unknown,FP-81610,ip-495019,West,Discover,Citibank,1495,False,1,632,False,164.2,LOW,False
EVT-10220,2026-05-19T13:54:19Z,normal,82.93,E-Commerce,0.2664,5,desktop,FP-93026,ip-969607,Southwest,Mastercard,Chase,1055,False,1,748,False,154.6,LOW,False
EVT-10904,2026-05-19T13:54:19Z,normal,28.62,Subscription,0.2068,5,tablet,FP-38112,ip-990714,Midwest,Visa,US Bank,933,False,1,375,False,180.6,LOW,False
EVT-10178,2026-05-19T13:59:19Z,normal,1196.63,E-Commerce,0.17,2,unknown,FP-84485,ip-537992,Northwest,Mastercard,Capital One,1878,False,1,810,False,65.6,LOW,False
EVT-10630,2026-05-19T14:02:19Z,fraudulent,43327.85,Subscription,0.9003,33,tablet,FP-49498,ip-823924,Southeast,Amex,Wells Fargo,18,True,5,19,False,109.7,VERY_HIGH,True
EVT-10168,2026-05-19T14:02:19Z,normal,805.25,Subscription,0.2016,1,mobile,FP-73464,ip-133671,West,Amex,PNC Bank,1011,False,0,841,False,194.2,LOW,False
EVT-10905,2026-05-19T14:04:19Z,normal,1425.97,E-Commerce,0.0766,6,mobile,FP-70155,ip-370853,Southeast,Visa,Citibank,1249,False,0,193,False,11.6,LOW,False
EVT-10397,2026-05-19T14:04:19Z,normal,114.73,E-Commerce,0.3298,3,tablet,FP-66678,ip-140306,Southeast,Amex,Bank of America,3169,False,0,360,False,193.9,LOW,False
EVT-10591,2026-05-19T14:04:19Z,normal,1605.3,E-Commerce,0.0878,3,mobile,FP-16870,ip-684861,Southeast,Visa,US Bank,918,False,1,218,False,5.3,LOW,False
EVT-10672,2026-05-19T14:05:19Z,normal,183.74,Subscription,0.1193,7,unknown,FP-72708,ip-861077,Southeast,Amex,Chase,372,False,0,751,False,29.2,LOW,False
EVT-10716,2026-05-19T14:05:19Z,normal,877.37,POS Retail,0.086,4,tablet,FP-27517,ip-204382,Southeast,Amex,Chase,1020,False,1,765,False,96.7,LOW,False
EVT-10913,2026-05-19T14:05:19Z,normal,339.88,Subscription,0.3283,6,desktop,FP-59821,ip-804460,Southeast,Visa,TD Bank,2488,False,0,660,False,71.5,LOW,False
EVT-10003,2026-05-19T14:06:19Z,fraudulent,51812.24,Subscription,0.7708,32,unknown,FP-90380,ip-651206,Northeast,Discover,Chase,3,True,2,20,False,104.8,VERY_HIGH,False
EVT-10996,2026-05-19T14:06:19Z,normal,1214.36,ATM,0.0638,6,desktop,FP-71012,ip-174456,Southwest,Visa,US Bank,1748,False,1,632,False,129.0,LOW,False
EVT-10338,2026-05-19T14:08:19Z,fraudulent,40894.54,Subscription,0.8903,35,unknown,FP-24514,ip-368917,Northeast,Mastercard,PNC Bank,11,False,4,17,False,55.5,VERY_HIGH,True
EVT-10492,2026-05-19T14:09:19Z,normal,2497.29,Subscription,0.0443,1,mobile,FP-87009,ip-724835,Southeast,Discover,Citibank,593,False,0,106,False,159.2,LOW,False
EVT-10035,2026-05-19T14:10:19Z,normal,91.64,POS Retail,0.3109,3,unknown,FP-71423,ip-773942,Midwest,Visa,Citibank,353,False,1,782,False,195.6,LOW,False
EVT-10105,2026-05-19T14:10:19Z,fraudulent,57728.91,ATM,0.9176,35,tablet,FP-85576,ip-800875,Northeast,Discover,Bank of America,21,False,5,55,True,4256.2,VERY_HIGH,True
EVT-10302,2026-05-19T14:15:19Z,suspicious,6443.33,Crypto Exchange,0.6911,17,tablet,FP-46826,ip-384335,Northeast,Visa,Capital One,2874,False,1,60,False,198.2,HIGH,True
EVT-10667,2026-05-19T14:15:19Z,normal,223.17,Crypto Exchange,0.1572,6,unknown,FP-24959,ip-696577,Midwest,Mastercard,Citibank,592,False,1,516,False,193.6,LOW,False
EVT-10322,2026-05-19T14:15:19Z,fraudulent,38595.35,Subscription,0.803,27,desktop,FP-54605,ip-934805,Southeast,Mastercard,Chase,5,True,5,36,True,3820.4,VERY_HIGH,True
EVT-10872,2026-05-19T14:16:19Z,normal,818.26,Crypto Exchange,0.0818,4,mobile,FP-49088,ip-762954,Midwest,Discover,Chase,1064,False,0,877,False,5.1,LOW,False
EVT-10797,2026-05-19T14:18:19Z,normal,577.56,Crypto Exchange,0.317,5,tablet,FP-71423,ip-622954,Midwest,Visa,Chase,1601,False,0,451,False,33.1,LOW,False
EVT-10829,2026-05-19T14:22:19Z,normal,1150.57,ATM,0.1795,5,unknown,FP-64254,ip-733628,Southeast,Visa,TD Bank,880,False,1,112,False,194.8,LOW,False
EVT-10137,2026-05-19T14:24:19Z,normal,348.63,POS Retail,0.1586,6,desktop,FP-37135,ip-750989,West,Amex,TD Bank,884,False,0,362,False,51.5,LOW,False
EVT-10898,2026-05-19T14:27:19Z,normal,4999.0,Wire Transfer,0.3953,1,desktop,FP-18475,ip-705015,Northwest,Discover,Wells Fargo,982,False,0,568,False,48.1,MEDIUM,False
EVT-10380,2026-05-19T14:29:19Z,normal,2377.54,Subscription,0.3172,3,unknown,FP-27991,ip-483293,Northeast,Discover,Chase,843,False,0,461,False,172.5,LOW,False
EVT-10099,2026-05-19T14:30:19Z,suspicious,10477.89,Crypto Exchange,0.6653,8,mobile,FP-19552,ip-120523,Midwest,Amex,TD Bank,3423,False,0,230,False,1.1,HIGH,True
EVT-10741,2026-05-19T14:31:19Z,suspicious,12825.93,Subscription,0.5058,13,unknown,FP-25027,ip-193062,Southwest,Amex,Wells Fargo,3320,False,1,364,False,59.2,MEDIUM,True
EVT-10692,2026-05-19T14:31:19Z,fraudulent,35495.28,Subscription,0.8257,39,mobile,FP-49564,ip-483293,Southwest,Discover,Bank of America,18,True,2,25,False,162.2,VERY_HIGH,True
EVT-10080,2026-05-19T14:34:19Z,normal,825.87,Crypto Exchange,0.3968,5,unknown,FP-17735,ip-972435,West,Amex,Wells Fargo,1223,False,0,139,False,195.3,MEDIUM,False
EVT-10860,2026-05-19T14:34:19Z,normal,1092.69,ATM,0.1514,5,tablet,FP-52812,ip-276791,Midwest,Mastercard,Chase,2149,False,0,755,False,109.7,LOW,False
EVT-10682,2026-05-19T14:35:19Z,normal,705.37,Wire Transfer,0.3666,7,tablet,FP-59912,ip-175949,Northeast,Discover,TD Bank,159,False,0,306,False,52.9,MEDIUM,False
EVT-10831,2026-05-19T14:35:19Z,suspicious,15024.09,Crypto Exchange,0.4461,19,desktop,FP-43341,ip-993137,Midwest,Mastercard,Citibank,418,False,1,447,False,177.5,MEDIUM,True
EVT-10722,2026-05-19T14:42:19Z,normal,3189.25,Subscription,0.3316,2,tablet,FP-30451,ip-384122,Northeast,Visa,Citibank,3199,False,1,887,False,82.2,LOW,False
EVT-10779,2026-05-19T14:42:19Z,normal,609.46,Crypto Exchange,0.3111,7,unknown,FP-18292,ip-105859,West,Mastercard,US Bank,2229,False,1,397,False,55.9,LOW,False
EVT-10173,2026-05-19T14:48:19Z,normal,2116.38,E-Commerce,0.3711,3,tablet,FP-42751,ip-804460,Northeast,Mastercard,Wells Fargo,3025,False,0,853,False,48.0,MEDIUM,False
EVT-10055,2026-05-19T14:51:19Z,fraudulent,33302.07,Crypto Exchange,0.9429,43,desktop,FP-28132,ip-282126,West,Mastercard,Bank of America,20,True,5,13,True,4827.0,VERY_HIGH,True
EVT-10231,2026-05-19T14:51:19Z,normal,329.28,POS Retail,0.2226,3,tablet,FP-82440,ip-862280,Midwest,Mastercard,Bank of America,995,False,1,271,False,82.1,LOW,False
EVT-10253,2026-05-19T14:52:19Z,normal,68.44,Crypto Exchange,0.3947,5,unknown,FP-16112,ip-664577,Southeast,Amex,Citibank,536,False,1,891,False,56.7,MEDIUM,False
EVT-10340,2026-05-19T15:01:19Z,normal,224.14,POS Retail,0.2255,7,desktop,FP-59912,ip-160878,Northeast,Mastercard,Bank of America,487,False,1,452,False,40.7,LOW,False
EVT-10420,2026-05-19T15:01:19Z,normal,2329.46,Wire Transfer,0.2914,4,desktop,FP-86805,ip-962702,West,Discover,Citibank,2470,False,0,670,False,80.0,LOW,False
EVT-10861,2026-05-19T15:02:19Z,normal,340.89,POS Retail,0.3345,6,desktop,FP-24870,ip-116165,Southwest,Mastercard,TD Bank,3569,False,1,72,False,79.9,LOW,False
EVT-10277,2026-05-19T15:02:19Z,fraudulent,25057.31,E-Commerce,0.862,36,tablet,FP-44291,ip-823711,Northeast,Visa,TD Bank,5,True,3,6,True,3771.5,VERY_HIGH,True
EVT-10192,2026-05-19T15:04:19Z,suspicious,2154.38,ATM,0.5469,19,mobile,FP-92587,ip-226224,Southeast,Visa,TD Bank,1856,False,0,301,False,152.8,MEDIUM,False
EVT-10490,2026-05-19T15:06:19Z,normal,2409.18,ATM,0.3275,1,tablet,FP-59190,ip-788631,Southeast,Discover,Capital One,2003,False,0,287,False,70.4,LOW,False
EVT-10083,2026-05-19T15:08:19Z,normal,1141.82,E-Commerce,0.1745,2,unknown,FP-49088,ip-259095,Southwest,Mastercard,Bank of America,183,False,0,343,False,164.6,LOW,False
